Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),THERMAL ZONE 1:Zone Outdoor Air Wind Speed [m/s](Hourly),THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),UPW:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](Hourly),UPW:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](Hourly),DOWNW:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](Hourly),DOWNW:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](Hourly) 
 09/28  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049364387496,0.7204378957431166,0.0 
 09/28  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049266786544,0.7204378850489067,0.0 
 09/28  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049193936578,0.7204378770665944,0.0 
 09/28  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049139539365,0.7204378711061912,0.0 
 09/28  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404909892753,0.7204378666563239,0.0 
 09/28  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049068606399,0.7204378633340189,0.0 
 09/28  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049045978631,0.7204378608546397,0.0 
 09/28  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404902907355,0.7204378590023378,0.0 
 09/28  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049016460831,0.720437857620346,0.0 
 09/28  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049007055734,0.7204378565897844,0.0 
 09/28  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049000013271,0.7204378558181525,0.0 
 09/28  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048994759282,0.7204378552425049,0.0 
 09/28  23:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.720404899085436,0.7204378548145839,0.0 
 09/28  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048987934422,0.720437854494593,0.0 
 09/29  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404898574125,0.720437854254307,0.0 
 09/29  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048984111121,0.7204378540757087,0.0 
 09/29  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048982897481,0.7204378539426869,0.0 
 09/29  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048981988623,0.7204378538430949,0.0 
 09/29  05:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048981308336,0.7204378537685887,0.0 
 09/29  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048980810086,0.7204378537139662,0.0 
 09/29  07:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048980416906,0.7204378536709504,0.0 
 09/29  08:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048980141485,0.7204378536407282,0.0 
 09/29  09:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979924357,0.7204378536169811,0.0 
 09/29  10:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720404897977795,0.7204378536009087,0.0 
 09/29  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404897966076,0.7204378535880359,0.0 
 09/29  12:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720404897956084,0.7204378535771351,0.0 
 09/29  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979502321,0.720437853570703,0.0 
 09/29  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404897943741,0.7204378535636885,0.0 
 09/29  15:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979426346,0.7204378535623159,0.0 
 09/29  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979396992,0.720437853559109,0.0 
 09/29  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979367456,0.7204378535559183,0.0 
 09/29  18:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979355727,0.7204378535546473,0.0 
 09/29  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979332023,0.7204378535520898,0.0 
 09/29  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404897933213,0.7204378535520967,0.0 
 09/29  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979332215,0.7204378535521019,0.0 
 09/29  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979308458,0.7204378535495423,0.0 
 09/29  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296595,0.7204378535482635,0.0 
 09/29  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720404897929663,0.7204378535482657,0.0 
 09/30  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296654,0.7204378535482675,0.0 
 09/30  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296673,0.7204378535482686,0.0 
 09/30  03:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296687,0.7204378535482694,0.0 
 09/30  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296697,0.7204378535482702,0.0 
 09/30  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296704,0.7204378535482707,0.0 
 09/30  06:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.720404897929671,0.7204378535482708,0.0 
 09/30  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296714,0.7204378535482712,0.0 
 09/30  08:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979296719,0.7204378535482716,0.0 
 09/30  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296721,0.7204378535482716,0.0 
 09/30  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296723,0.7204378535482717,0.0 
 09/30  11:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296726,0.7204378535482716,0.0 
 09/30  12:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296727,0.7204378535482717,0.0 
 09/30  13:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296726,0.720437853548272,0.0 
 09/30  14:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296726,0.720437853548272,0.0 
 09/30  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296728,0.7204378535482717,0.0 
 09/30  16:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296728,0.720437853548272,0.0 
 09/30  17:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296727,0.7204378535482721,0.0 
 09/30  18:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296727,0.7204378535482721,0.0 
 09/30  19:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296727,0.7204378535482721,0.0 
 09/30  20:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.720404897929673,0.720437853548272,0.0 
 09/30  21:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296731,0.720437853548272,0.0 
 09/30  22:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296731,0.720437853548272,0.0 
 09/30  23:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296731,0.720437853548272,0.0 
 09/30  24:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  04:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  05:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  06:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  07:00:00,25.0,4.5,4.024039783506253,14.999999999999995,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  09:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/01  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/02  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/03  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/04  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/05  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  17:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  20:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  23:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/06  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  05:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  06:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  08:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  09:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  10:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  11:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  12:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  13:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  14:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  15:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  16:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204048979296731,0.720437853548272,0.0 
 10/07  17:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204049642133564,0.7204379261753656,0.0 
 10/07  18:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204056157236837,0.7204386399812831,0.0 
 10/07  19:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720406058439015,0.7204391249846004,0.0 
 10/07  20:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.720405846448081,0.7204388927532029,0.0 
 10/07  21:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204056120241585,0.720438635935713,0.0 
 10/07  22:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720405432702648,0.7204384394757474,0.0 
 10/07  23:00:00,25.0,4.5,4.024039783506253,15.000000000000002,0.0,0.7204052979781283,0.7204382918701698,0.0 
 10/07  24:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204051970250812,0.7204381812622502,0.0 
 10/08  01:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204051214689904,0.7204380984786273,0.0 
 10/08  02:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204050649609193,0.7204380365641772,0.0 
 10/08  03:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.720405022713457,0.7204379902743815,0.0 
 10/08  04:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049911415981,0.7204379556812178,0.0 
 10/08  05:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.7204049675502162,0.7204379298322112,0.0 
 10/08  06:00:00,25.0,4.5,4.024039783506253,14.999999999999999,0.0,0.720404949925166,0.7204379105203662,0.0 
 10/08  07:00:00,25.0,4.5,4.024039783506253,15.0,0.0,0.7204049367606568,0.7204378960958554,0.0 
